Instance,OptCost,Duration,Solution
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_36.txt,11,0.01274,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_37.txt,8,0.02001,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_38.txt,7,0.01038,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_39.txt,9,0.01115,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_4.txt,9,0.00808,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_40.txt,9,0.00508,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_41.txt,8,0.00447,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_42.txt,9,0.00572,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_43.txt,5,0.00618,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_44.txt,9,0.00597,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_45.txt,4,0.00603,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_46.txt,4,0.00541,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_47.txt,9,0.00486,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_48.txt,6,0.00564,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_49.txt,9,0.00822,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_5.txt,12,0.00557,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_50.txt,3,0.00346,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_51.txt,8,0.00722,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_52.txt,5,0.00446,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_53.txt,11,0.00465,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_54.txt,8,0.00590,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_55.txt,9,0.00769,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_56.txt,5,0.00599,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_57.txt,6,0.00650,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_58.txt,8,0.00775,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_59.txt,8,0.00487,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_6.txt,6,0.00631,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_60.txt,9,0.00469,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_61.txt,8,0.00485,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_62.txt,11,0.00511,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_63.txt,4,0.00456,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_64.txt,7,0.00688,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_65.txt,6,0.00633,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_66.txt,7,0.01272,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_67.txt,11,0.00620,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_68.txt,8,0.00560,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_69.txt,10,0.00511,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_7.txt,10,0.00445,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_70.txt,13,0.00704,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_71.txt,10,0.00576,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_72.txt,4,0.01421,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_73.txt,5,0.00587,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_74.txt,10,0.00435,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_75.txt,9,0.00467,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_76.txt,8,0.00663,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_77.txt,6,0.00378,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_78.txt,6,0.00558,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_79.txt,8,0.00558,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_8.txt,12,0.00588,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_80.txt,9,0.00487,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_81.txt,5,0.00485,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_82.txt,9,0.00774,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_83.txt,9,0.00638,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_84.txt,6,0.00479,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_85.txt,10,0.00936,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_86.txt,12,0.00731,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_87.txt,14,0.00713,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_88.txt,7,0.00511,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_89.txt,11,0.00693,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_9.txt,10,0.00494,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_90.txt,8,0.00499,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_91.txt,4,0.00900,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_92.txt,10,0.00524,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_93.txt,4,0.00539,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_94.txt,10,0.00580,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_95.txt,10,0.00605,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_96.txt,8,0.00693,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_97.txt,8,0.00870,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_98.txt,9,0.00784,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_99.txt,3,0.00557,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_0.txt,6,0.00432,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_1.txt,5,0.00434,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_10.txt,3,0.00397,0 8 25 43 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_11.txt,7,0.00812,0 22 44 68 83 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_12.txt,2,0.00842,0 18 20 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_13.txt,5,0.01098,0 13 31 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_14.txt,4,0.00618,0 22 44 68 91 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_15.txt,5,0.00511,0 8 25 45 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_16.txt,5,0.00459,0 13 25 39 59 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_17.txt,2,0.00475,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_18.txt,7,0.00570,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_19.txt,3,0.00663,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_2.txt,5,0.01027,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_20.txt,6,0.00616,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_21.txt,4,0.00706,0 13 29 44 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_22.txt,6,0.00520,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_23.txt,5,0.00730,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_24.txt,7,0.00578,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_25.txt,3,0.00614,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_26.txt,2,0.00962,0 18 32 45 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_27.txt,5,0.01050,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_28.txt,3,0.00734,0 18 36 49 62 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_29.txt,3,0.00418,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_3.txt,5,0.00774,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_30.txt,5,0.00607,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_31.txt,6,0.00486,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_32.txt,5,0.00463,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_33.txt,4,0.00574,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_34.txt,6,0.00832,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_35.txt,4,0.00586,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_36.txt,5,0.01242,0 22 47 68 81 97 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_37.txt,7,0.00947,0 15 40 64 87 93 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_38.txt,2,0.00650,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_39.txt,1,0.00797,0 13 31 50 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_4.txt,6,0.00652,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_40.txt,3,0.01030,0 18 32 57 82 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_41.txt,6,0.00748,0 22 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_42.txt,4,0.00593,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_43.txt,4,0.00739,0 22 44 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_44.txt,5,0.00570,0 18 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_45.txt,3,0.00481,0 22 43 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_46.txt,4,0.00653,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_47.txt,7,0.00714,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_48.txt,3,0.00562,0 22 44 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_49.txt,5,0.00675,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_5.txt,5,0.00832,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_50.txt,3,0.00497,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_51.txt,6,0.00651,0 18 26 50 72 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_52.txt,5,0.00557,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_53.txt,6,0.00687,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_54.txt,4,0.00839,0 13 30 54 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_55.txt,6,0.00574,0 13 31 50 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_56.txt,5,0.00887,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_57.txt,5,0.00574,0 13 31 50 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_58.txt,2,0.00643,0 22 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_59.txt,3,0.00717,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_6.txt,3,0.00438,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_60.txt,3,0.00527,0 18 36 49 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_61.txt,4,0.00492,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_62.txt,2,0.00770,0 8 25 49 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_63.txt,3,0.00683,0 22 44 68 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_64.txt,6,0.00677,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_65.txt,4,0.00540,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_66.txt,4,0.00466,0 13 29 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_67.txt,5,0.00649,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_68.txt,7,0.01179,0 18 36 58 78 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_69.txt,6,0.01465,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_7.txt,5,0.00667,0 13 31 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_70.txt,4,0.00631,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_71.txt,7,0.00774,0 18 38 53 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_72.txt,2,0.00706,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_73.txt,2,0.00508,0 18 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_74.txt,7,0.00703,0 8 25 45 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_75.txt,6,0.00546,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_76.txt,6,0.00716,0 22 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_77.txt,3,0.00433,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_78.txt,4,0.00431,0 15 40 54 75 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_79.txt,3,0.00725,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_8.txt,6,0.00652,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_80.txt,7,0.00557,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_81.txt,5,0.00522,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_82.txt,4,0.00648,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_83.txt,7,0.00747,0 18 36 49 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_84.txt,6,0.00497,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_85.txt,5,0.00985,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_86.txt,6,0.00573,0 13 31 53 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_87.txt,7,0.01060,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_88.txt,3,0.00533,0 13 31 53 76 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_89.txt,5,0.00946,0 8 25 45 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_9.txt,7,0.00822,0 22 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_90.txt,6,0.00626,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_91.txt,2,0.00555,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_92.txt,5,0.01118,0 13 31 53 68 91 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_93.txt,2,0.00603,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_94.txt,6,0.00551,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_95.txt,7,0.00641,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_96.txt,6,0.00843,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_97.txt,5,0.00430,0 13 31 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_98.txt,4,0.00484,0 18 20 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_99.txt,1,0.01010,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_0.txt,17,0.01602,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_1.txt,12,0.00991,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_10.txt,15,0.00774,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_11.txt,8,0.00706,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_12.txt,12,0.00770,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_13.txt,13,0.00704,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_14.txt,10,0.00983,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_15.txt,12,0.00787,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_16.txt,7,0.00855,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_17.txt,11,0.01118,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_18.txt,14,0.00733,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_19.txt,10,0.01107,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_2.txt,17,0.00838,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_20.txt,11,0.00780,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_21.txt,10,0.00877,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_22.txt,13,0.00731,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_23.txt,11,0.00855,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_24.txt,15,0.00833,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_25.txt,11,0.01212,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_26.txt,12,0.00775,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_27.txt,7,0.00742,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_28.txt,12,0.00728,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_29.txt,9,0.00859,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_3.txt,4,0.01850,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_30.txt,10,0.01147,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_31.txt,11,0.00799,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_32.txt,8,0.00759,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_33.txt,13,0.00743,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_34.txt,9,0.00731,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_35.txt,7,0.00958,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_36.txt,13,0.00856,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_37.txt,10,0.01010,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_38.txt,10,0.00880,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_39.txt,16,0.00710,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_4.txt,6,0.00843,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_40.txt,8,0.00733,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_41.txt,15,0.00800,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_42.txt,15,0.00806,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_43.txt,12,0.00917,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_44.txt,12,0.00901,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_45.txt,11,0.00797,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_46.txt,12,0.00720,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_47.txt,13,0.00808,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_48.txt,16,0.00922,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_49.txt,18,0.00845,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_5.txt,9,0.00900,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_50.txt,7,0.01411,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_51.txt,15,0.01282,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_52.txt,7,0.00807,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_53.txt,13,0.00980,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_54.txt,10,0.01163,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_55.txt,6,0.00992,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_56.txt,9,0.01219,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_57.txt,9,0.00954,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_58.txt,13,0.01338,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_59.txt,18,0.00838,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_6.txt,12,0.00797,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_60.txt,5,0.00953,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_61.txt,10,0.00905,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_62.txt,10,0.01035,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_63.txt,12,0.00795,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_64.txt,7,0.00835,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_65.txt,6,0.01287,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_66.txt,10,0.00808,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_67.txt,11,0.01078,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_68.txt,16,0.00941,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_69.txt,12,0.00822,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_7.txt,11,0.00701,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_70.txt,9,0.00907,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_71.txt,4,0.01216,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_72.txt,10,0.01068,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_73.txt,9,0.00778,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_74.txt,12,0.00861,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_75.txt,20,0.00956,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_76.txt,8,0.00762,0 34 79 126 167 199 
