Instance,OptCost,Duration,Solution
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_26.txt,5,0.00657,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_27.txt,5,0.00757,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_28.txt,14,0.00686,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_29.txt,3,0.00634,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_3.txt,10,0.01419,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_30.txt,12,0.02128,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_31.txt,7,0.00686,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_32.txt,6,0.00708,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_33.txt,4,0.00960,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_34.txt,8,0.00915,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_35.txt,6,0.00595,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_36.txt,11,0.00745,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_37.txt,8,0.00830,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_38.txt,7,0.00437,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_39.txt,9,0.00963,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_4.txt,9,0.00471,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_40.txt,9,0.00655,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_41.txt,8,0.00660,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_42.txt,9,0.00821,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_43.txt,5,0.00565,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_44.txt,9,0.00838,0 22 44 47 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_45.txt,4,0.00685,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_46.txt,4,0.01105,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_47.txt,9,0.01701,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_48.txt,6,0.01329,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_49.txt,9,0.00919,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_5.txt,12,0.01070,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_50.txt,3,0.00564,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_51.txt,8,0.00705,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_52.txt,5,0.01014,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_53.txt,11,0.00931,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_54.txt,8,0.00965,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_55.txt,9,0.01675,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_56.txt,5,0.01589,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_57.txt,6,0.01663,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_58.txt,8,0.01350,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_59.txt,8,0.01175,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_6.txt,6,0.00730,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_60.txt,9,0.00906,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_61.txt,8,0.00846,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_62.txt,11,0.01032,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_63.txt,4,0.01475,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_64.txt,7,0.01142,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_65.txt,6,0.01048,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_66.txt,7,0.00719,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_67.txt,11,0.01013,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_68.txt,8,0.00756,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_69.txt,10,0.01066,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_7.txt,10,0.01485,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_70.txt,13,0.01354,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_71.txt,10,0.00936,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_72.txt,4,0.00767,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_73.txt,5,0.01514,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_74.txt,10,0.00930,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_75.txt,9,0.00727,0 8 29 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_76.txt,8,0.01129,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_77.txt,6,0.00587,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_78.txt,6,0.00620,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_79.txt,8,0.00736,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_8.txt,12,0.01254,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_80.txt,9,0.00652,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_81.txt,5,0.01312,0 18 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_82.txt,9,0.00734,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_83.txt,9,0.01247,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_84.txt,6,0.00886,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_85.txt,10,0.01168,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_86.txt,12,0.00826,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_87.txt,14,0.01282,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_88.txt,7,0.00996,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_89.txt,11,0.01040,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_9.txt,10,0.00879,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_90.txt,8,0.00926,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_91.txt,4,0.00970,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_92.txt,10,0.01291,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_93.txt,4,0.02122,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_94.txt,10,0.01251,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_95.txt,10,0.01010,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_96.txt,8,0.00706,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_97.txt,8,0.01161,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_98.txt,9,0.00580,0 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c24.rcsp8_99.txt,3,0.01137,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_0.txt,6,0.00792,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_1.txt,5,0.00946,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_10.txt,3,0.00762,0 8 25 43 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_11.txt,7,0.01034,0 22 44 68 83 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_12.txt,2,0.01046,0 18 20 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_13.txt,5,0.01299,0 13 31 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_14.txt,4,0.01770,0 22 44 68 91 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_15.txt,5,0.01138,0 8 25 45 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_16.txt,5,0.01072,0 13 25 39 59 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_17.txt,2,0.01186,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_18.txt,7,0.00876,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_19.txt,3,0.00924,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_2.txt,5,0.00700,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_20.txt,6,0.01835,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_21.txt,4,0.01146,0 13 29 44 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_22.txt,6,0.01624,0 8 25 45 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_23.txt,5,0.02070,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_24.txt,7,0.00677,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_25.txt,3,0.01260,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_26.txt,2,0.01807,0 18 32 45 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_27.txt,5,0.01055,0 22 44 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_28.txt,3,0.00984,0 18 36 49 62 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_29.txt,3,0.00872,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_3.txt,5,0.01363,0 22 40 59 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_30.txt,5,0.01344,0 13 31 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_31.txt,6,0.00520,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_32.txt,5,0.01567,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_33.txt,4,0.01902,0 22 44 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_34.txt,6,0.00837,0 15 40 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_35.txt,4,0.00655,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_36.txt,5,0.00968,0 22 47 68 81 97 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_37.txt,7,0.01020,0 15 40 64 87 93 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_38.txt,2,0.00510,0 8 15 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_39.txt,1,0.01206,0 13 31 50 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_4.txt,6,0.01037,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_40.txt,3,0.01411,0 18 32 57 82 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_41.txt,6,0.00871,0 22 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_42.txt,4,0.00732,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_43.txt,4,0.00689,0 22 44 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_44.txt,5,0.00985,0 18 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_45.txt,3,0.00759,0 22 43 66 80 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_46.txt,4,0.00741,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_47.txt,7,0.01445,0 8 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_48.txt,3,0.00572,0 22 44 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_49.txt,5,0.00790,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_5.txt,5,0.00987,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_50.txt,3,0.00778,0 15 40 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_51.txt,6,0.00879,0 18 26 50 72 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_52.txt,5,0.00645,0 15 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_53.txt,6,0.00798,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_54.txt,4,0.00859,0 13 30 54 64 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_55.txt,6,0.00737,0 13 31 50 75 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_56.txt,5,0.01814,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_57.txt,5,0.01332,0 13 31 50 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_58.txt,2,0.00544,0 22 40 61 70 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_59.txt,3,0.01040,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_6.txt,3,0.00797,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_60.txt,3,0.00974,0 18 36 49 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_61.txt,4,0.01087,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_62.txt,2,0.00590,0 8 25 49 66 80 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_63.txt,3,0.00951,0 22 44 68 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_64.txt,6,0.01006,0 18 32 54 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_65.txt,4,0.01448,0 13 21 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_66.txt,4,0.00764,0 13 29 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_67.txt,5,0.00904,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_68.txt,7,0.00726,0 18 36 58 78 95 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_69.txt,6,0.00717,0 8 25 39 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_7.txt,5,0.00963,0 13 31 52 77 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_70.txt,4,0.01042,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_71.txt,7,0.02947,0 18 38 53 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_72.txt,2,0.01427,0 22 44 66 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_73.txt,2,0.01500,0 18 22 44 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_74.txt,7,0.00737,0 8 25 45 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_75.txt,6,0.01013,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_76.txt,6,0.01786,0 22 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_77.txt,3,0.01364,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_78.txt,4,0.00828,0 15 40 54 75 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_79.txt,3,0.00889,0 22 44 68 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_8.txt,6,0.00833,0 13 31 43 60 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_80.txt,7,0.01196,0 8 25 48 70 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_81.txt,5,0.01082,0 18 36 58 78 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_82.txt,4,0.01294,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_83.txt,7,0.01851,0 18 36 49 74 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_84.txt,6,0.01687,0 18 40 64 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_85.txt,5,0.01196,0 22 43 66 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_86.txt,6,0.00698,0 13 31 53 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_87.txt,7,0.01004,0 22 43 60 83 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_88.txt,3,0.01329,0 13 31 53 76 87 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_89.txt,5,0.00754,0 8 25 45 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_9.txt,7,0.01024,0 22 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_90.txt,6,0.01170,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_91.txt,2,0.01206,0 22 40 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_92.txt,5,0.00984,0 13 31 53 68 91 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_93.txt,2,0.01481,0 13 29 45 63 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_94.txt,6,0.01578,0 8 25 48 65 90 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_95.txt,7,0.01236,0 15 40 64 79 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_96.txt,6,0.02298,0 18 36 47 68 85 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_97.txt,5,0.01272,0 13 31 40 64 88 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_98.txt,4,0.00686,0 18 20 36 60 81 99 
Zhu_Wilhelm_DIMACS.n100e999c27.rcsp7_99.txt,1,0.00878,0 18 36 60 81 99 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_0.txt,17,0.01059,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_1.txt,12,0.01408,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_10.txt,15,0.02997,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_11.txt,8,0.01029,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_12.txt,12,0.02665,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_13.txt,13,0.01714,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_14.txt,10,0.02047,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_15.txt,12,0.01266,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_16.txt,7,0.01432,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_17.txt,11,0.01085,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_18.txt,14,0.01156,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_19.txt,10,0.01348,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_2.txt,17,0.01174,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_20.txt,11,0.00958,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_21.txt,10,0.00998,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_22.txt,13,0.01410,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_23.txt,11,0.01837,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_24.txt,15,0.01970,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_25.txt,11,0.01943,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_26.txt,12,0.01360,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_27.txt,7,0.01741,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_28.txt,12,0.01527,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_29.txt,9,0.02266,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_3.txt,4,0.02296,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_30.txt,10,0.01559,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_31.txt,11,0.01995,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_32.txt,8,0.01163,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_33.txt,13,0.01087,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_34.txt,9,0.01074,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_35.txt,7,0.01707,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_36.txt,13,0.02139,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_37.txt,10,0.00985,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_38.txt,10,0.00886,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_39.txt,16,0.00907,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_4.txt,6,0.00820,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_40.txt,8,0.01186,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_41.txt,15,0.01214,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_42.txt,15,0.00895,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_43.txt,12,0.01131,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_44.txt,12,0.01277,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_45.txt,11,0.01098,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_46.txt,12,0.01936,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_47.txt,13,0.00805,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_48.txt,16,0.00983,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_49.txt,18,0.00912,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_5.txt,9,0.00933,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_50.txt,7,0.01396,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_51.txt,15,0.01498,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_52.txt,7,0.01916,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_53.txt,13,0.01375,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_54.txt,10,0.00963,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_55.txt,6,0.00856,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_56.txt,9,0.02053,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_57.txt,9,0.01068,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_58.txt,13,0.01056,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_59.txt,18,0.00956,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_6.txt,12,0.01224,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_60.txt,5,0.01161,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_61.txt,10,0.01774,0 34 79 126 167 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_62.txt,10,0.01053,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_63.txt,12,0.01264,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_64.txt,7,0.01617,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_65.txt,6,0.01576,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_66.txt,10,0.02235,0 34 84 126 162 199 
Zhu_Wilhelm_DIMACS.n200e1960c19.rcsp16_67.txt,11,0.02096,0 34 84 126 162 199 
